"poor_or_fair_health","poor_physical_health_days","poor_mental_health_days","hiv_prevalence","frequent_mental_distress","premature_death","mental_health_providers","GEOID"
0.151,3.66163887717884,5.11110346562748,0,0.177,6854.87762141309,0.00072595281306715,"20063"
0.146,4.10601120404169,5.17235682059282,NA,0.158,10659.0421676168,NA,"20065"
0.191,3.81528107629218,4.91017025131194,NA,0.167,7299.74727978402,0.00054614964500273,"20067"
0.166,3.89903391692111,5.07985893198478,NA,0.177,7691.82080086583,0.00017717930545712,"20069"
0.139,3.47545101185738,4.89447945393916,0,0.153,13082.6806590154,NA,"20071"
0.174,4.09495434352579,5.41338788199915,NA,0.182,10764.1996021312,0.00016837851490149,"20073"
0.18,3.82503293789974,4.93448673889777,NA,0.167,10017.5462918375,NA,"20075"
0.218,4.41370501157427,5.54313659093946,NA,0.202,9227.46849015551,0.00056274620146314,"20077"
0.155,3.90046949139017,5.61981990414525,95.1,0.169,9762.46023348672,0.00437649702812195,"20079"
0.196,4.23493768126144,5.1001402289397,NA,0.18,5580.5739208591,0.00054525627044711,"20081"
0.147,3.49228844728957,5.04296629011215,0,0.159,12196.5540318382,NA,"20083"
0.148,3.96690949760219,5.47663996531106,63.8,0.175,9798.33040586798,0.00060327275469421,"20085"
0.129,3.46870917306164,4.9701767565455,51.2,0.164,9032.37772791056,0.00043452283960675,"20087"
0.169,4.12212704016084,5.50380433005378,0,0.176,6581.33730963828,NA,"20089"
0.101,2.85204440547141,4.39211970914507,154.5,0.142,4976.5763182464,0.00272007227434245,"20091"
0.217,4.4253492904733,5.42494038123274,NA,0.183,8023.20008305227,0.00051400668208686,"20093"
0.165,3.72654824519847,5.37030987955834,NA,0.177,27595.4165071992,0.00094696969696969,"20095"
0.134,3.60887914330287,5.04051666510636,NA,0.164,10168.349292726,0.00376254180602007,"20097"
0.182,4.2245946380889,5.58379206467763,85.3,0.187,10131.9775853994,0.00090397750100441,"20099"
0.155,3.90085790106002,5.29478115750202,NA,0.178,10670.5957815495,NA,"20101"
0.138,3.53633555929226,5.20624546897628,178.2,0.16,8273.89839215411,0.00219020733962815,"20103"
0.152,3.8809664239042,5.29402137149396,NA,0.172,9735.3344988249,0.00034447123665174,"20105"
0.164,3.9168453064838,5.48720720378106,72.1,0.178,13559.259808508,0.00092336103416435,"20107"
0.169,3.92143520743346,5.26135958088605,NA,0.176,9317.61785616231,NA,"20109"
0.185,4.04695609857394,5.57562729983798,55.5,0.18,7546.72203037073,0.00375023438964935,"20111"
0.14,3.5385421713536,4.88390790604226,54.8,0.168,6867.94383996756,0.00099515690307171,"20113"
0.144,3.74527078232513,4.96365609887548,49.4,0.164,8304.24520638762,0.00059767759562841,"20115"
0.161,3.81769616404654,5.19622361870037,84.4,0.182,8484.97761727066,0.00080168353542439,"20117"
0.18,3.8458632029697,5.20166346445065,NA,0.178,10432.0313991948,NA,"20119"
0.12,3.21922356728014,4.67878308432904,81.8,0.16,8637.6671218707,0.00161882461769722,"20121"
0.168,3.7328101389278,5.14584815571894,NA,0.185,5730.63468966699,0.00086986778009742,"20123"
0.203,4.29677349964013,5.4031497242752,84.7,0.187,12899.1377206738,0.002118372063166,"20125"
0.168,3.73724079833194,5.06853241803286,NA,0.177,9705.61451137758,0.00056011949215832,"20127"
0.183,3.8881179765625,5.14982304782002,NA,0.171,11545.9953862422,0.00037147102526003,"20129"
0.151,3.52680098974174,5.1541621709646,NA,0.178,5113.68436869859,0.00019577133907595,"20131"
0.175,3.95387079063903,5.34684943256798,NA,0.183,10634.5106971219,0.00114039533705018,"20133"
0.181,3.91049616981116,5.15000626615213,NA,0.177,13843.7334146102,NA,"20135"
0.166,3.83912576220481,5.02026874246083,NA,0.169,7015.18659996071,0.00112317484088356,"20137"
0.157,3.77385095330032,5.01155104119709,60.7,0.175,10634.1701653656,6.34195839675292e-05,"20139"
0.153,3.79178491043106,5.17074958982277,0,0.177,9625.00452068628,0.00114351057747284,"20141"
0.154,3.56399931161527,5.24014926242229,NA,0.183,10206.9113326809,NA,"20143"
0.151,4.04412401312883,5.30049420378878,180.8,0.166,10549.8017791538,0.00594377510040161,"20145"
0.166,3.96489005116051,5.33818336269629,0,0.184,9288.04798343668,0.00207684319833853,"20147"
0.128,3.41678187897443,5.0326077231545,47.6,0.152,7313.80617410693,0.00034897246994959,"20149"
0.161,3.78184932477365,4.99399135998769,NA,0.175,9403.37334417859,0.00076244417819409,"20151"
0.167,4.12755615850026,5.59351794368014,0,0.176,8023.92698524131,NA,"20153"
0.17,3.82527195094982,5.23644395173556,106.9,0.179,9624.17155391246,0.00200280066434364,"20155"
0.144,3.8739128976779,5.45434484064073,NA,0.168,7564.51804440249,0.00085800085800085,"20157"
0.151,3.80862745853618,5.06861837817698,63.4,0.174,8471.98732559542,0.00053248136315229,"20159"
0.174,3.9496825169488,5.27190620589078,90.6,0.179,5337.06411348124,0.0028944161311766,"20161"
0.135,3.54001324961879,5.49267400833946,NA,0.172,11137.3107269752,0.00020699648105982,"20163"
0.162,3.89239804572132,5.21967224762798,NA,0.178,17778.3850605345,NA,"20165"
0.159,4.37144077851093,5.50595734995403,NA,0.175,10340.0940774494,NA,"20167"
0.162,3.9751295546742,5.19656384143556,159.1,0.163,9657.59400967886,0.00374851543942993,"20169"
0.189,3.97852096011143,5.27329944124718,0,0.184,9353.09247570266,0.00038978756577665,"20171"
0.154,3.95675349199673,5.48168118794953,208.9,0.168,10292.2506500305,0.00250272990370885,"20173"
0.233,4.66634520407233,5.45581273600725,209.9,0.172,7827.02720655288,0.00091966708051685,"20175"
0.154,3.70281977889355,5.37335059356979,167.5,0.169,10419.9421213167,0.0036518870888121,"20177"
0.129,3.56839707761759,5.00986676778842,0,0.155,13931.7046544199,NA,"20179"
0.191,4.08980664102284,5.36536117485698,NA,0.18,9118.08282421503,0.0003392705682782,"20181"
0.147,3.5903861509553,5.20907027635747,0,0.174,6336.58181073807,NA,"20183"
0.175,3.86003230783861,5.06250969085747,NA,0.175,10057.0750846603,0.00049578582052553,"20185"
0.208,4.31584402556713,5.28687179777625,NA,0.179,7496.37475139532,NA,"20187"
0.206,4.4381356231182,5.3033160571342,NA,0.177,11314.1505599236,0.00075571509540903,"20189"
0.18,3.98242582497538,5.66965601622592,138.8,0.184,10708.2099963643,0.00098280098280098,"20191"
0.14,3.57019561082048,4.95750447192976,NA,0.165,8679.03601708217,0.00190427827853244,"20193"
0.14,3.61456775418751,5.14464701036699,0,0.167,3928.96369097586,0.00071607590404582,"20195"
0.141,3.42563378417144,5.02209796420891,NA,0.169,5823.07240323953,0.00071777203560149,"20197"
0.152,3.93442196181139,5.21177244713007,0,0.169,NA,0.0013262599469496,"20199"
0.146,3.6760029185417,5.274238629197,NA,0.171,6165.06758477158,NA,"20201"
0.171,3.94978455577525,5.14933046436657,NA,0.164,16153.0817915755,NA,"20203"
0.161,4.19590673537995,5.69461203533337,NA,0.18,11658.1427483067,0.00011728829462819,"20205"
0.175,4.07894218404785,5.59293496059051,NA,0.188,11226.2745281767,0.00032237266279819,"20207"
0.234,4.47769048368588,5.4428372884734,365,0.178,11750.9409617136,0.00178992612813237,"20209"
0.224,5.11164615763285,5.49979909312099,127.4,0.186,13988.8079073532,0.00258821043735474,"21001"
0.227,4.77427502455276,5.50622938329184,67.1,0.194,12023.225565125,0.00062509015723421,"21003"
0.214,4.44721249766284,5.08610144867495,117.8,0.192,9892.13026878968,0.00070730185146661,"21005"
0.231,4.81093322444978,5.49713810813625,75.7,0.194,12005.7231399465,0.00012995451591942,"21007"
0.223,5.29814510470261,5.71344977472643,122.6,0.189,10308.0874410811,0.00199802442528736,"21009"
0.222,5.41904145592495,5.64614998597418,NA,0.191,16750.1112541447,0.00305212083268117,"21011"
0.283,5.91848246862645,6.0321728699413,95.3,0.21,19303.4424232189,0.00041914661748679,"21013"
0.181,4.02464293579419,4.76431759462893,116.7,0.169,7097.99960132527,0.00135359357261375,"21015"
0.226,4.92428487090407,5.4489092395358,53,0.186,11509.1088379981,0.00158188738939147,"21017"
0.219,4.88421679997197,5.42516610499621,173.2,0.188,13628.0442690191,0.00782897346499927,"21019"
0.203,4.67318636044403,5.2843600296463,98.3,0.178,10411.3477896131,0.00263440335642502,"21021"
0.213,5.02504809704765,5.61975203822143,70.5,0.189,13860.0457959733,0.00023699490460955,"21023"
0.268,5.61633328508292,5.97597245503779,79.3,0.216,18853.3032534192,0.00228731646130008,"21025"
0.29,5.46122900416773,5.61701991293414,147.4,0.214,12214.5884073038,0.00087162849256694,"21027"
0.202,4.61244645766658,5.21157717728453,87.8,0.186,10263.2809516362,0.00098892882124508,"21029"
0.249,5.40644095139276,5.90975990440575,106.6,0.203,11443.1824722771,0.00089474540426224,"21031"
0.224,4.97873134261897,5.56290606923159,170.5,0.184,12822.0790502296,0.00063371356147021,"21033"
0.2,4.98783373312093,5.29538309517341,54.9,0.179,10108.4609980903,0.00095846645367412,"21035"
0.16,4.10532259017454,4.85865629891292,182.7,0.162,8182.5316492529,0.00167651800107469,"21037"
0.24,5.24585935028379,5.68132767403786,NA,0.203,12948.3456471518,NA,"21039"
0.242,5.32877562608713,5.707521389985,56.4,0.201,14552.7961490361,0.00073644481266685,"21041"
0.233,5.60292873107581,5.68073141751013,31.4,0.198,15654.5883051974,0.00208238679388157,"21043"
0.295,5.83951229109104,6.04426291346681,52.4,0.212,12947.0384654283,0.00107147359132737,"21045"
0.248,5.19718090479492,5.62268000067194,227.4,0.192,13574.2349513063,0.00503061210387385,"21047"
0.206,4.67551218581351,5.30153653406082,35.1,0.189,13319.8381413827,0.00100349868460308,"21049"
0.312,5.97981369639144,5.93477778235292,99.8,0.217,16673.9370124911,0.00079184400673067,"21051"
0.262,5.56171256301742,5.92806341550462,103.1,0.211,12682.7039427275,0.00205072854830005,"21053"
0.229,5.17399761253332,5.58934209442079,NA,0.193,13654.3018973356,NA,"21055"
0.263,5.5781150073443,5.65402417557871,119.4,0.206,10295.6541299713,0.00221126041843851,"21057"
0.203,4.50232717310884,5.29135452503973,120.2,0.182,9961.97694393817,0.00310489700474467,"21059"
0.243,5.06631626949592,5.72722760891673,65,0.202,8976.13684686091,0.00040680172483931,"21061"
0.276,5.68176123779736,5.71270151994654,123.9,0.195,10154.7077454332,0.00243869394391004,"21063"
0.274,5.69377398259593,5.83844328782048,NA,0.208,16583.4627613754,0.00092250922509225,"21065"
0.189,3.98374176242047,5.22240250578761,443,0.173,9020.92303926689,0.00493174183403617,"21067"
0.264,5.32988225033953,5.6383754197987,47.2,0.209,11529.322795575,0.00032842879663688,"21069"
0.254,5.94453491218304,6.09901036990613,71.2,0.212,19361.1585896262,0.0306174519476101,"21071"
0.181,4.35555258446211,5.32624918745474,188.2,0.168,11856.0562328046,0.00166402229015905,"21073"
0.322,5.63113020216049,5.76324553499347,NA,0.214,17912.7694791703,0.0003071253071253,"21075"
0.224,5.21819415494881,5.66109998838177,NA,0.191,12176.7656073064,0.00091168091168091,"21077"
0.237,5.11174615039051,5.65506487176169,87,0.195,11374.14853326,0.00034558230618592,"21079"
0.225,4.74421599382752,5.51064643164465,57.8,0.195,12411.4301605696,0.00087149421644747,"21081"
0.226,5.09423096093197,5.55874337868275,172.4,0.193,10917.0387626359,0.00103782602758432,"21083"
0.239,5.28916681185769,5.80169078687226,53.9,0.191,13588.7279124767,0.00113105112351078,"21085"
0.278,5.5606094035324,5.91119616975851,185.5,0.214,11040.1362936265,0.00221415286511381,"21087"
0.214,4.8659893220452,5.51209777383203,102.2,0.194,12736.9047655134,0.00182333305282056,"21089"
0.204,4.88838783986656,5.50980604860072,79.4,0.183,9527.14602192517,0.00055163283318623,"21091"
0.209,4.74699118822124,5.49233527762948,205.4,0.168,10822.2159884456,0.00437248559678156,"21093"
0.313,6.18912707469226,6.4199402061905,56.1,0.23,20676.6764081058,0.00042042501146613,"21095"
0.21,4.85653289872456,5.5431516693779,49.9,0.187,12273.0859156019,0.00063324538258575,"21097"
0.271,5.68770695548822,5.96087629975922,67.9,0.209,10749.5731757776,0.00087358684480986,"21099"
0.195,4.87288917198312,5.69403970030823,171.9,0.182,11101.4311941574,0.00142119154503824,"21101"
0.235,5.00240426487819,5.37877669842944,105.5,0.181,12702.2697119141,0.00063869195886823,"21103"
0.218,4.77369611146853,5.46196663294603,NA,0.193,14520.6808607635,NA,"21105"
0.24,4.83277041648386,5.03832584725786,103.5,0.192,11560.2834581937,0.0011520226859852,"21107"
0.295,5.77287996136964,5.97422967593831,157.1,0.217,13111.5501067283,0.00038508934072704,"21109"
0.199,4.36390458162669,5.19965998406478,539.5,0.17,12651.5920313863,0.00357770024451261,"21111"
0.173,4.35457101978062,5.23429157202863,156.4,0.164,9935.12687277492,0.0014731660015664,"21113"
0.29,5.65547395416435,5.80662341475538,68.8,0.221,16084.1944776986,0.0018620322752261,"21115"
0.167,4.02206150953866,5.00537956724767,267.7,0.167,8771.11353870132,0.00202365851500044,"21117"
0.301,6.0669805663795,6.07468173724737,NA,0.221,20880.826114258,0.00042695509855546,"21119"
0.273,6.0758718415986,5.99098037408314,48.2,0.208,15275.4217147835,0.0010030425624394,"21121"
0.274,5.16916152572688,5.5712053633117,NA,0.215,12354.8287974721,0.00039925472451424,"21123"
0.24,5.09487764167944,5.30353799443075,113.4,0.192,11683.9592618417,0.00073528236441233,"21125"
0.245,5.80808260202449,5.83311001020181,NA,0.196,14424.4089130205,0.00595457335788827,"21127"
0.325,6.44583087607062,6.33840261074576,110.4,0.22,16473.256415269,0.00134210173131123,"21129"
0.267,5.97636520675589,6.04205189385937,NA,0.2,16776.7806719057,0.00058377116170461,"21131"
0.249,5.92763778169578,6.36331879389902,61.9,0.204,18645.9804747395,0.00079988707476591,"21133"
0.289,6.05787297346675,6.27672692331223,73.3,0.218,15648.9976446445,0.00038500038500038,"21135"
0.228,5.21117873027944,5.51184204250363,34.7,0.195,14551.4022245657,0.00094872746772264,"21137"
0.202,5.08969046083529,5.68128247315488,116.9,0.184,13207.4830845588,0.00044647840160732,"21139"
0.212,4.81273659345618,5.3102185466081,104.1,0.182,10817.256263767,0.0005761405783011,"21141"
0.202,4.64029339645349,5.11298672440159,120.5,0.162,8310.02528188645,0.00056798818584573,"21143"
0.22,4.58930640548747,5.14460561290028,253.2,0.184,11387.1915602165,0.00241646158863818,"21145"
0.307,6.28780043090221,6.42859728964692,183.6,0.215,14729.7096504413,0.00106559318020365,"21147"
0.201,4.59343806147036,5.32013276213555,65.1,0.185,8599.55523053658,0.00043956043956044,"21149"
0.194,4.51686140828852,5.23874853814137,103.6,0.176,11055.1008737904,0.00172184311157121,"21151"
0.322,6.40590844548626,6.38825647138817,62.6,0.217,18906.463502127,0.00173958423936679,"21153"
0.251,5.32008282833582,5.7676291995511,48.5,0.202,12580.9750107679,0.00192648922686946,"21155"
0.204,4.61341615995287,5.47704219774557,54.7,0.179,9526.81860960177,0.00034647851833186,"21157"
0.339,5.84251469478662,5.86769865615872,103.9,0.225,14340.5166250277,0.00071813285457809,"21159"
0.245,4.84528607906878,5.16556378103302,112.8,0.201,12340.3449956189,0.00496131356683008,"21161"
0.203,4.36943586452334,5.10106221593577,78.4,0.183,9457.39033898118,0.00066376821214032,"21163"
0.272,5.71443446588053,5.97447867505052,109.9,0.208,16657.394026158,0.00371327090732967,"21165"
0.199,4.58639769861308,5.3870146481953,67,0.179,10738.084163886,0.0012691466083151,"21167"
0.257,5.27598146464007,5.89930959236279,NA,0.208,12509.7050164632,0.0008696492414726,"21169"
0.242,5.35069989111512,5.68770137222885,NA,0.196,11281.4417291507,0.00062316389210362,"21171"
0.242,5.08969755070108,5.40347187141218,101.1,0.202,13179.6227825576,0.004677699422375,"21173"
0.278,5.47402897226775,5.51711029896739,56.4,0.204,11957.9398404746,0.00231548480463097,"21175"
0.233,5.29440331505013,5.62497076819011,72.9,0.198,12122.9981718146,0.00074933211702612,"21177"
0.175,4.18377338491638,5.01420285496865,93,0.171,10516.376491061,0.00146503036222345,"21179"
0.238,5.29280489571332,5.75686951921795,NA,0.199,11023.9826895134,0.00038900414937759,"21181"
0.242,5.00398255018378,5.75920049822993,35.4,0.2,11567.0743082788,0.00042215467747382,"21183"
0.136,3.71272894331061,4.72901286108509,139.3,0.15,5388.8566121744,0.00113561913081459,"21185"
0.229,5.01054678867628,5.50949182687282,51.5,0.194,12546.4139641898,0.00053125553391181,"21187"
0.272,5.87199727812417,6.03142894875622,NA,0.21,23920.3967949737,0.00126486213002783,"21189"
0.229,4.90489896431446,5.41615981442921,56.7,0.195,13014.5978204516,0.00061614294516327,"21191"
0.261,5.51641001971772,6.24868176505383,118,0.206,21360.1079961448,0.00773389666654732,"21193"
0.277,5.70010463081,6.08788166712776,57.9,0.212,16442.4556141832,0.00142879545573348,"21195"
0.238,5.40196577185326,5.74367092030205,73.5,0.198,16951.6258628936,0.00083758471027183,"21197"
0.253,5.22702859830344,5.84431153600761,84.2,0.205,12730.8241506025,0.00408113354630634,"21199"
0.265,5.47280960595,5.79054543320906,NA,0.211,14500.3312298165,NA,"21201"
0.284,5.47642515307223,5.69204453459208,36,0.217,16971.4635330875,0.0004964318957493,"21203"
0.242,5.35583784806085,5.60269471488766,104.8,0.193,13748.9404124965,0.00547041551023692,"21205"
0.293,5.28101463718093,5.70787366723623,52.4,0.22,12997.235265559,0.00154218990967173,"21207"
0.176,4.17651232372159,5.1106008045192,95.6,0.168,8790.06966117207,0.00099567396827576,"21209"
0.183,4.32343287981785,5.0244265909112,135.3,0.17,8676.29240786414,0.00173335259280659,"21211"
0.21,4.64599221347349,5.47103042803198,89.6,0.183,11054.795174975,0.00086215640531494,"21213"
0.202,4.32131278071873,5.00561641015139,35.2,0.18,8169.99760889345,0.00020084354288009,"21215"
0.216,4.60495791533244,5.19515684272398,31.7,0.189,13038.2540487769,0.00251572327044025,"21217"
0.272,5.27667838586035,5.50718941702405,198.8,0.202,11429.7728899944,0.00032560032560032,"21219"
0.228,4.96343321227189,5.32026947527103,82.1,0.182,12993.1124142835,0.00021138669673055,"21221"
0.209,4.7689244528433,5.46019749526377,NA,0.185,12330.443384251,0.00023446658851113,"21223"
0.245,4.88660527675395,5.46239170010417,133.3,0.204,10035.0509893021,0.00059066745422327,"21225"
0.193,4.49195474315986,5.0961674958179,151.6,0.166,9208.16302684574,0.00316298865988397,"21227"
0.204,4.66742539376549,5.25083145327124,227.3,0.177,10519.1751849023,0.00124254473161034,"21229"
0.289,5.84356289140578,6.03761569610925,118.6,0.215,13029.2959509512,0.00127942681678608,"21231"
0.246,5.1122268393799,5.68014078195984,75.4,0.199,15678.8577384821,0.00039022867400296,"21233"
0.247,5.65315325378764,5.65505425385741,43.3,0.205,16850.0356301716,0.0165137117951217,"21235"
0.355,6.92885192943137,6.43802141966301,NA,0.241,22193.4063713613,0.00215152912248348,"21237"
0.157,4.05848708066669,4.96927820594127,138.7,0.149,9362.76051432121,0.00110803324099723,"21239"
0.229,5.15816864161906,6.88048758539345,309.4,0.218,14439.6067626256,0.0011869850579528,"22001"
0.239,5.02368247140719,6.49610509945134,1142.8,0.212,13700.7198900597,0.00110195266011372,"22003"
0.172,3.8348915091192,6.07404496638438,274.6,0.185,9275.67859682813,0.00115292632956555,"22005"
0.253,4.9582309712222,6.60572968269362,254.2,0.231,12175.0333468687,0.00029000918362414,"22007"
0.29,5.64061178033093,7.25332324749608,468,0.24,14474.5260437676,0.00191150983790397,"22009"
